评论ID,分词结果
3171845379,我 小时候 喜欢 海绵 宝宝 和 派 大星 害怕 章鱼 哥 讨厌 蟹 老板 后来 大 一点 之后 好像 懂 了 一点 事情 又 不 太 懂 只是 觉得 派大星 聒噪 善妒 易怒 任性 很 讨人厌 章鱼 哥 总是 和 比奇 堡 的 其他 生物 格格不入 并 总是 很衰 越来越 喜欢 那个 知 世故 而 不 世故 没有 天赋 但 仍然 坚持 自己 的 梦想 看起来 冷漠 嘴硬 但 其实 善良 心软 一个 没有 幸运 和 好 人缘 加成 可 还是 挣扎 着 努力 生活 的 章鱼 哥
3171824748,这里 不仅 埋葬 着 章鱼 哥 梦想 还有 我们 的
3171824507,bgm 是 什么
3171981605,花之舞
3248841449,回复 : 谢谢
3171819443,火钳 刘明
3171818416,已三连
3171813757,听说 来 的 早 的 就是 神评
3171809633,章鱼 哥 算是 最 真实 的 角色 了 所以 一直 挺 喜欢 他 的
3171794635,我 觉得 我 就是 这个 人
3171792440,up 这 是 用 pr 做 的 么
3171791578,小时候 觉得 章鱼 哥 傻 过 得 太 现实 放弃 了 自己 的 梦想 生活 缺少 色彩 现在 长大 了 才 发现 章鱼 哥是 迫不得已 生活 中 的 我们 都 想 成为 海绵 宝宝 蟹 老板 或者 傻傻的 派大星 可 我们 往往 更 容易 成为 埋葬 了 梦想 的 章鱼 哥
3171791045,章鱼 哥 真的 好 爱 竖笛 呀
3171784620,不忍心 打破 6666 赞 阿婆 你 觉得 呢
3171783820,还记 不 记得 章鱼 哥 的 乐队 绝对 是 章鱼 哥 的 高光 时刻 那 时候 他 的 笑容 绝对 是 发自内心 的
3171774766,我们 努力 的 目的 不是 改变 世界 而是 为了 不 被 世界 改变
154438714096,这句 评论 抱 走 了
3171748848,章鱼 哥 照应 的 不 就是 那些 普通人 嘛 为了 自己 的 梦想 做 着 根本 不 喜欢 的 工作 明明 是 追求 自己 梦想 的 勇士 却 总是 称为 他人 眼中 的 小丑
3171755181,火钳 刘明
3171719343,大家 还 在 坚持 梦想 吗
3171718362,你 知道 海星 是 怎么 进食 的 吗 海绵 宝宝
3171714687,人人 想 做 海绵 宝宝 人人 都 是 章鱼 哥
3171939732,大部分 人 还 不如 章鱼 哥 章鱼 哥 至少 还有 海绵 宝宝 这么 个 朋友 虽然 他 一直 不 承认
3174553190,回复 : 很多 人 也 以为 自己 没 朋友 其实 有 的 他们 不 承认 罢了
3171714630,小时候 都 看不懂 现在 看看 心酸 啊 章鱼 哥 光头 强 汤姆 猫 灰 太 狼 都 是 干 着 自己 本分 事 的 平常人
3171712555,海绵 宝宝 理论 在 与 其他人 都 不同 的 情况 下 就 成 了 最 另类 的 其实 章鱼 哥才 是 最 像 一个 凡人
3171711118,火 了 叫 我 留个 位
3171687992,大 聪明 派 总
3171686823,flowerdance 才 是 鬼畜 区 神曲
3171681351,一直 坚持 梦想 的 人 永远 可贵 敬 章鱼 哥 -- 一个 梦想家
3171680211,冷漠 的 心 需要 温暖 的 微笑 我爱你
3171671870,人人 都 是 章鱼 哥 但 希望 每个 章鱼 哥 都 能 找到 自己 的 海绵 宝宝
3171668641,这个 我 好 想 看过 啊 和 这个 很 像 封面 还 一模一样 这 不会 是 抄 的 吧
3172010075,有点像 派大星 的 独白
3172072887,特别 想 UP 主洛温 阿特金 森 的 派 大星 的 独白 这个 视频 bgm 都 一样 感觉 是 仿造 的 而且 各个 地方 都 不如 他
3172147613,回复 : 我 就 说 怎么 这么 熟悉
3177784491,emmm 视频 推荐 下面 也 有 个 章鱼 哥 的 独白 这个 视频 的 标题 那句话 好像 就是 另 一个 章鱼 哥 的 独白 里面 的 不 知道 是不是 动画 原句
3171660401,up 加油
3171655861,害 投币 点赞 了
3171605172,( ` )
3171563792,网抑 云
3171558791,明天 会 更 美好 一句 话 满满的 辛酸泪 孩子 的 憧憬 成年人 的 绝望
3171560421,别骂 了 别 骂 了
3171534954,开场 有 什么 比 把 快乐 带给 别人 更 快乐 的 呢 去 死 或者 别的 什么 我 不 知道 你 对 这个 有 这么 强烈 的 感觉 你 要 干什么 我 想 我 无法 阻止 你 但是 章鱼 哥 外面 是 一个 冷酷 的 世界 没有 人用 银 托盘 把 欢乐 带给 你 我 自己 知道 我 非常 可笑 灰灰 丑丑 腿 有 四条 小蜗 有 爱 它 的 海绵 宝宝 派大星 傻 呆呆 的 吹泡泡 蟹 老板 高兴 的 吃 蟹黄 堡 章鱼 哥 在 独奏 E 小调 为什么 我 一 高兴 就 有 错 我 不 知道 你们 在 笑 什么 为什么 大家 都 爱 海绵 宝宝 为什么 章鱼 哥不爱 笑 为什么 我 今天 真糟糕 未来 我 还 没有 准备 好 海绵 宝宝 你 不 知道 你 有 多 幸运 你 有 小 蜗 和 爱 你 的 家人 我 也 想 做 我 爱 的 事 却 总是 这么 倒霉 除 我 以外 这 世界 上 还有 谁 大人 的 世界 比 我 想象 的 难 我 认为 我 是 主角 却 相反 我 的 工作 一 年复一年 一天 复 一天 再见 比基尼 海滩 海绵 宝宝 你 不 知道 你 有 多 幸运 你 有 小 蜗 和 爱 你 的 家人 我 也 想 做 我 爱 的 事 却 总是 这么 倒霉 除 我 以外 这 世界 上 还有 谁 我 想 回到 那个 时代 自己 傻傻 有些 呆 自己 傻傻 有些 呆 但 有家 人们 的 爱 但是 我 我 知道 我 的 笑脸 我 的 爱 我 的 一切 逝去 不再 来 世界 把 我 改变 我 笑 逝去 不见 我 想 逃离 却 逃 到 了 清洁 间 这样 的 日子 又 在 我 眼前 谁 能 知道 我该 怎么办 再见 海绵 宝宝 再见 派大星 我 也 想 做 我 自己 爱 做 的 事情 做 我 爱 的 工作 爱 我 爱 的 人 等一等 我 自己 的 灵魂 有 一句 话 从 今天 早上 我们 一 见面 我 就 一直 想 对 你 说 再见 再见 朋友 再见 比基尼 海滩 我 想 回到 那个 时代 自己 傻傻 有些 呆 自己 傻傻 有些 呆 但 有家 人们 的 爱 但是 我 我 知道 我 的 笑脸 我 的 爱 我 的 一切 逝去 不再 来 世界 把 我 改变 我 笑 逝去 不见 我 想 逃离 却 逃 到 了 清洁 间 这样 的 日子 又 在 我 眼前 谁 能 知道 我该 怎么办 竖笛 独奏 蓄力 中 蓄力 完成 但是 海绵 宝宝 但是 派大星 我 确实 没有 你们 幸运 的 人生 我 辛辛苦苦 工作 三年 但是 我 难得 休假 一天 我 希望 我 自己 傻 呆呆 不 把 世界 看 的 非常 明白 希望 有人 明白 我 的 爱 但是 谁 会 明白 我 的 爱 章鱼 哥 走 在 吹 竖笛 一天 一天 的 为 独奏 练习 明天 比基尼 海滩 都 会 崇拜 我 但是 比基尼 海滩 都 在 嘲笑 我 我 想要 好好 安静 一下 你 今天 累坏 了 小章鱼 明天 一定 会 更 美好 更 美丽 的 结尾 竖笛 独奏
3171539748,兄弟 萌送 我 上去 ( )
3171650585,火钳 刘明
3171784994,笑 着 笑 着 就 哭 了
3172059002,火钳 刘明
3172132212,你 累坏 了 小章鱼 明天 会 更好 之后 他 连 被子 都 拿不起来 累到 连 自我安慰 都 不信 了
3172206432,回复 :
3172204988,回复 : 我 看 完 了
3172214738,回复 : cao
3172222476,回复 : 我 tm 都 飙泪 了 你 就 给 我 看 这个
3172222778,回复 : 我 酝酿 好 的 情绪 被 你 给 打破 了
3172238733,回复 : 我 看着 N 条 这种 评论 了 你们 复制粘贴 没点 新意
3172253270,回复 :
3172253882,回复 : 这里 是 B 站 回 你 的 浏览器 去
3172456534,不要 放弃 梦 所以 继续 睡
3172573773,回复 : 莫非 这 就是 后现代主义 文学
3172658128,回复 : 你 还 真信 呢 复制粘贴 不 知道 从 哪里 搞过来 的 啥 视频 都 有 这条 评论
3172661329,回复 : 我 看着 N 条 这种 评论 了 你 复制粘贴 没点 新意
3172662397,回复 : 这 不 上去 了 置 项 了
3172731322,看着 看着 发现 有个 错别字
3172741729,回复 : 这 和 这个 视频 有半 毛钱 关系
3172863368,回复 : 别 这么 丧 陌生 的 朋友
3172911908,回复 : 看透 吧 陌生 的 朋友 世界 就是 这样
3172916924,回复 : 他 又 删 了 复制粘贴 的 每个 视频 都 这种 评论 就是 这种 类型 的 视频 都 有 毫无 营养 的 评论 他 真 把 破 站 当 某音 某手 了
3173484897,调音 还是 有 一些 僵硬 词作 押韵 还是 差一点 希望 up 加油 ( _ ) 下个 作品 更好
3173637402,突然 伤感
3173919504,回复 : emmm 实在 抱歉
3174239583,你 这 人 就 TM 欠 赞
3175966056,你 这 是 省流 大师 VIP 专享 那 就 点赞 续期
3176531468,章鱼 哥 把 快乐 带给 别人 已经 是 最好 的 事 了
3178000990,回复 : 我 宁愿 自己 不 知道 结局
3178024496,回复 : 不 那 是 你 不得不 见证 的 现实
3178024965,回复 : 请问 笑点 在 哪
3178138951,回复 : 这个 出自 哪 一集 我太想 去 看 了
3178164525,回复 : 我 也 不 知道 总之 看过 问 一下 UP 主吧
3178199902,回复 : 你 能别 整天 负 能量 的 就 往 别人 身上 倒好 不 哪来 这么 多 丧气 的 垃圾 现实 不是 挺 好 的 吗 有风有雨 雨过天晴 至少 这 地球 还 没 毁灭 吧 身边 的 人 还 在 吧 我们 也 不是 你 谁 没 兴趣 也 没 义务 听 你 倒 垃圾 懂 不
3178219760,回复 : 没 经历 过 社会 的 苦难 之人会 下意识 的 不 愿意 看清 现实 我 说 的 只是 现实 是 这个 社会
3178224786,我 插 一段 我 的 心得 因为 我 也 经常 在 章鱼 哥 身上 看到 我 章鱼 哥 冷漠 不讨 比基尼 海滩 人 喜欢 但 在 蟹黄 堡 里面 做 了 一份 要 面对 比基尼 海滩 每 一个 人 的 工作 最 讨厌 邻居 海绵 宝宝 却 在 得知 海绵 宝宝 只有 三天 可以 活下去 时候 帮 海绵 宝宝 完成 了 一纸 心愿 清单 章鱼 哥 身上 看到 的 才 是 一个 人 对 海绵 宝宝 这样 温柔 的 人 的 一种 妥协 章鱼 哥 生活 很 孤独 很苦 但 圣诞节 为了 海绵 宝宝 开心 把 所有 东西 给 了 比基尼 海滩 每 一个 人 真的 是 章鱼 哥 在 海绵 宝宝 身上 看到 了 自己 渴望 的 东西 主动 温柔 有时候 就是 不想 失去 海绵 宝宝
3178234020,回复 : 对 啊 你 不是 我 那 你 干嘛 回复 我 你 我 本 就 不是 一路 人 你 可能 很 成功 但是 不 代表 我们 这些 不 成功 的 不能 说话
3178250107,回复 : 负 能量 可笑 真正 的 现实 就是 地狱
3178396558,回复 : 他发 了 什么 呀
3178396713,回复 : 回复 : 他发 了 什么 呀
3178664372,TP
3178682133,厉害
3178979621,感谢
3179011112,记好 了 每天 就 去 跟 音乐 老师 对线
3179382305,回复 : 一段 特别 厉害 的 故事 结尾 是 要 个 赞
3179385284,回复 : ( )
3179385502,回复 : ( )
3179386192,回复 : ( )
3179386900,回复 : 哦 哦 明白 了 _ ( ) _
3179387703,回复 : 看 的 挺 深 的 啊 Orz
3179609639,回复 : 一堆 不 重要 的 东西 应该 是 浏览器 复制 过来 的 与 这个 视频 毫无关系 况且 最后 的 结尾 能 气死人 然后 就 举报 了 应该 破站 管理 把 它 删 了
3180775688,回复 : 没 就 这样 活
3182094942,回复 : 兄弟 加油 大号 找 着 了 跟 我 说 一声 嗷
3182107528,回复 : 哦 哦
3182111409,回复 : 哦 哦
3182119187,回复 : 估计 够呛
3182134653,回复 : 这位 准 高中生 跟 你 的 想法 高度 重合 加油 到 最后 都 不会 再 相信 加油 两个 字 了
3183179151,看词 我 就 哼 出调
3188444688,提词 器 好评
3189417600,竖笛 真是 点睛之笔 啊 太 好听 了
3193213137,量子 打字
3201282132,回复 : 这 鬼畜 真的 笑 不 起来 啊 笑 着 笑 着 城 苦笑
3209375307,回复 :
3211787020,这里 是 成年人 梦想 的 坟墓 却是 儿童 的 乐园
3215828358,当代 卡夫卡 了
3253362796,你 明知 你 自己 很丑 为什么 还要 说 出来 别人 没 眼力 价 吗
3267869942,我 很 喜欢 中间 的 竖笛 独奏
3287583020,回复 : 生而为 鱼 我 很 抱歉
3294508265,突然 觉得 为什么 设定 是 章鱼 哥 喜欢 竖笛 这件 少见 的 管乐器 因为 这正 符合 了 章鱼 哥 的 人设 竖笛 在 剧中 体现 的 音色 不 饱满 但 不 空虚 婉转 但 不 高昂 沙哑 但 却 很响 正 如同 章鱼 哥 拥有 自己 的 梦想 渴望 出人头地 最终 却 向 生活 妥协 甘于 现状 想要 挣脱 成人 世界 的 桎梏 却 无可奈何 冲 自己 所爱 的 扑 过去 却 只是 竹篮打水一场空 冲 自己 所 讨厌 的 大 吼 却 作茧自缚 更加 气急败坏 最终 身心俱疲 成为 别人 眼中 的 跳梁小丑 但 他 是 真正 的 艺术家 他 所 演绎 的 是 现实 中 残酷 的 人生 他 所 影射 的 正是 每 一个 人 在 社会 中 都 要 经历 的 过程 而 他 则 正是 处于 这个 过程 中 苦苦 挣扎 的 那 一个 让 我们 祝愿 他 能 挺 过 难关 也 祝愿 自己 活成 自己 想要 的 样子 章鱼 哥 谢谢 你
3323732221,每天 白 嫖 12 个 硬币 每天 用 10 个 硬币 换 12 个 硬币 如果 拿 了 币 那 我 应该 算 帮助 了 你 吧 你 能 帮助 一下 我 吗 ? 记得 看 我 动态 助力 一下 求 你 了 与 视频 无关 少赞
3345663230,回复 : 请问 你 知道 这 是 哪 一集 吗
3345823677,回复 : 不 知道 总之 看过
3345823977,回复 : 我 现在 不 需要 了 我 已经 知道 了
3355073096,回复 : 发了 啥 呀 求 告知 谢谢
3355228234,回复 : 啊 这 我 不 知道 了 太久 了 我 忘 了
3369466564,有 海绵 宝宝 啊 它 一直 很 关心 章鱼 哥
3404959130,回复 : 夹 娃娃 机
3473535957,回复 : 他 说 啥 了 呀
3558567301,开场 有 什么 比 把 快乐 带给 别人 更 快乐 的 呢 去 死 或者 别的 什么 我 不 知道 你 对 这个 有 这么 强烈 的 感觉 你 要 干什么 我 想 我 无法 阻止 你 但是 章鱼 哥 外面 是 一个 冷酷 的 世界 没有 人用 银 托盘 把 欢乐 带给 你 我 自己 知道 我 非常 可笑 灰灰 丑丑 腿 有 四条 小蜗 有 爱 它 的 海绵 宝宝 派大星 傻 呆呆 的 吹泡泡 蟹 老板 高兴 的 吃 蟹黄 堡 章鱼 哥 在 独奏 E 小调 为什么 我 一 高兴 就 有 错 我 不 知道 你们 在 笑 什么 为什么 大家 都 爱 海绵 宝宝 为什么 章鱼 哥不爱 笑 为什么 我 今天 真糟糕 未来 我 还 没有 准备 好 海绵 宝宝 你 不 知道 你 有 多 幸运 你 有 小 蜗 和 爱 你 的 家人 我 也 想 做 我 爱 的 事 却 总是 这么 倒霉 除 我 以外 这 世界 上 还有 谁 大人 的 世界 比 我 想象 的 难 我 认为 我 是 主角 却 相反 我 的 工作 一 年复一年 一天 复 一天 再见 比基尼 海滩 海绵 宝宝 你 不 知道 你 有 多 幸运 你 有 小 蜗 和 爱 你 的 家人 我 也 想 做 我 爱 的 事 却 总是 这么 倒霉 除 我 以外 这 世界 上 还有 谁 我 想 回到 那个 时代 自己 傻傻 有些 呆 自己 傻傻 有些 呆 但 有家 人们 的 爱 但是 我 我 知道 我 的 笑脸 我 的 爱 我 的 一切 逝去 不再 来 世界 把 我 改变 我 笑 逝去 不见 我 想 逃离 却 逃 到 了 清洁 间 这样 的 日子 又 在 我 眼前 谁 能 知道 我该 怎么办 再见 海绵 宝宝 再见 派大星 我 也 想 做 我 自己 爱 做 的 事情 做 我 爱 的 工作 爱 我 爱 的 人 等一等 我 自己 的 灵魂 有 一句 话 从 今天 早上 我们 一 见面 我 就 一直 想 对 你 说 再见 再见 朋友 再见 比基尼 海滩 我 想 回到 那个 时代 自己 傻傻 有些 呆 自己 傻傻 有些 呆 但 有家 人们 的 爱 但是 我 我 知道 我 的 笑脸 我 的 爱 我 的 一切 逝去 不再 来 世界 把 我 改变 我 笑 逝去 不见 我 想 逃离 却 逃 到 了 清洁 间 这样 的 日子 又 在 我 眼前 谁 能 知道 我该 怎么办 竖笛 独奏 蓄力 中 蓄力 完成 但是 海绵 宝宝 但是 派大星 我 确实 没有 你们 幸运 的 人生 我 辛辛苦苦 工作 三年 但是 我 难得 休假 一天 我 希望 我 自己 傻 呆呆 不 把 世界 看 的 非常 明白 希望 有人 明白 我 的 爱 但是 谁 会 明白 我 的 爱 章鱼 哥 走 在 吹 竖笛 一天 一天 的 为 独奏 练习 明天 比基尼 海滩 都 会 崇拜 我 但是 比基尼 海滩 都 在 嘲笑 我 我 想要 好好 安静 一下 你 今天 累坏 了 小章鱼 明天 一定 会 更 美好 更 美丽 的 结尾 竖笛 独奏
3573975939,那段 竖笛 音乐 是 什么
3578308586,哪段 竖笛 音乐 是 什么
3706287219,明天 不 一定 更 美丽 但 你 若 不 去 期望 那 又 怎么 能 美丽 呢 一个 日 一个月 构成 明而 只要 你 还 能 看得见 月亮 看得见 太阳 那 你 就 依然 存在 着 接触 希望 的 可能 相信 吧 明天 的 太阳 依然 会 照常 升起 的
3729839498,阿婆 主出 个 音乐 可以 吗
3984170811,牛 真是太 牛
4785578127,回复 : 正 所谓 我 给 自己 打气 相信 明天 会 更好 的 我 自己 都 觉得 在 欺骗 自己 甚至 从中 得不到 丝毫 的 鼓励
4835905209,振作起来 小章鱼
5174178512,去 死 两个 字 一 出来 我 差点 哭 出来
98858246400,章鱼 哥 工作 了 十四年 第九 季中 笫 21 集说 过 蟹 老板 要 卖 冷冻 蟹堡 那 一集 要 把 章鱼 哥 赶走 章鱼 哥 自己 要 去 做 一个 艺术家 提到 过
